318	24
(-333.84,326.699)	(184.364,415.675)	(442.455,45.2853)	(322.988,-294.727)	(99.9593,-420.414)	(-41.6787,-427.354)	(-63.5573,-424.223)	(34.7992,-429.45)	(239.56,-363.217)	(429.929,-101.46)	(330.538,306.545)	(-153.174,436.194)	(-475.477,-24.9951)	(-88.059,-483.985)	(458.341,-221.143)	(399.212,341.845)	(-18.6902,539.362)	(-292.502,464.041)	(-331.442,438.903)	(-147.743,523.206)	(254.012,466.491)	(515.125,-2.05657)	(149.487,-475.091)	(-413.274,-247.475)
(-475.588,-2.02102)	(-109.399,-479.047)	(449.337,-237.819)	(407.733,331.007)	(-12.2789,539.351)	(-294.646,462.775)	(-340.725,432.196)	(-165.869,518.352)	(233.621,477.793)	(515.311,22.8962)	(172.582,-467.864)	(-402.127,-266.16)	(-346.641,313.703)	(171.508,421.47)	(441.567,54.8861)	(326.455,-291.034)	(100.459,-420.306)	(-45.5684,-426.881)	(-71.5669,-422.787)	(22.7504,-430.023)	(226.221,-371.311)	(424.9,-119.41)	(344.138,290.505)	(-131.557,442.67)
(-92.7799,-418.219)	(3.54071,-430.239)	(212.345,-379.058)	(421.341,-130.614)	(348.382,285.175)	(-130.501,442.957)	(-475.661,-7.33026)	(-97.553,-481.912)	(458.408,-221.014)	(391.917,350.679)	(-41.7123,538.772)	(-320.343,446.548)	(-362.331,415.397)	(-185.787,512.235)	(222.676,483.389)	(515.242,26.3089)	(168.186,-469.335)	(-408.025,-256.514)	(-335.108,325.457)	(189.858,413.05)	(443.321,32.3456)	(309.751,-308.08)	(76.8013,-424.789)	(-68.6322,-423.331)
(-0.639111,539.138)	(162.532,508.817)	(430.036,299.534)	(486.528,-155.689)	(85.3615,-488.969)	(-403.305,-264.273)	(-394.046,254.788)	(34.9002,456.773)	(380.442,238.509)	(434.034,-84.0775)	(326.866,-290.591)	(226.066,-371.401)	(207.965,-381.368)	(282.083,-332.636)	(401.862,-179.333)	(431.893,111.932)	(196.475,409.768)	(-254.68,388.838)	(-472.439,-66.6919)	(-126.821,-474.262)	(385.015,-327.456)	(497.83,147.946)	(263.078,461.082)	(38.6078,536.564)
(-475.456,-25.6948)	(-158.295,-463.827)	(370.232,-343.237)	(499.511,141.481)	(253.952,466.526)	(10.5747,538.696)	(-43.478,538.686)	(112.465,523.763)	(397.353,344.133)	(501.337,-105.243)	(130.134,-480.217)	(-383.153,-294.165)	(-407.634,233.595)	(21.0466,457.925)	(378.984,240.93)	(432.357,-91.561)	(314.846,-303.075)	(203.243,-383.788)	(177.747,-395.636)	(250.349,-356.177)	(381.127,-218.21)	(440.294,65.8631)	(237.687,386.123)	(-214.711,411.099)
(-376.432,279.007)	(67.3185,452.41)	(396.596,209.049)	(425.939,-115.93)	(305.217,-312.398)	(202,-384.413)	(187.382,-391.394)	(268.336,-343.384)	(396.997,-189.34)	(432.807,108)	(193.181,411.419)	(-264.637,382.455)	(-469.688,-86.5696)	(-99.8681,-481.376)	(407.141,-301.047)	(486.471,184.934)	(228.745,480.325)	(3.14884,539.015)	(-27.9513,539.242)	(147.393,513.9)	(428.08,302.499)	(483.8,-163.287)	(67.7628,-491.258)	(-415.958,-242.674)
(139.87,-409.723)	(221.932,-373.777)	(367.745,-239.164)	(441.94,51.121)	(240.608,384.222)	(-222.702,407.054)	(-474.274,-47.7627)	(-124.798,-474.853)	(401.702,-307.883)	(482.649,195.539)	(199.52,494.212)	(-48.2303,538.427)	(-92.5364,533.982)	(79.2629,530.832)	(387.229,356.155)	(500.777,-107.565)	(112.288,-484.217)	(-400.622,-268.542)	(-385.302,267.217)	(67.2491,452.422)	(402.429,196.949)	(418.06,-140.124)	(278.15,-335.802)	(161.412,-402.206)
(-230.425,402.959)	(-327.462,332.811)	(-420.284,211.301)	(-472.725,41.7155)	(-455.388,-148.938)	(-363.8,-318.95)	(-223.793,-433.998)	(-77.3597,-486.089)	(39.0106,-493.633)	(105.869,-485.489)	(117.286,-483.166)	(72.8046,-490.667)	(-24.7502,-492.927)	(-162.428,-462.28)	(-310.263,-373.676)	(-426.127,-223.198)	(-475.045,-35.748)	(-448.592,146.919)	(-367.817,289.762)	(-268.453,379.913)	(-182.863,425.371)	(-131.195,442.769)	(-122.125,445.14)	(-156.976,434.935)
(-369.341,-203.3)	(-383.726,-173.138)	(-331.976,-261.968)	(-143.71,-402.482)	(213.344,-378.523)	(443.5,28.6271)	(73.9344,451.228)	(-460.938,106.256)	(-100.535,-481.22)	(502.015,-102.364)	(177.348,503.347)	(-397.73,383.81)	(-564.099,38.7905)	(-566.555,-42.6111)	(-523.766,198.155)	(-143.019,524.362)	(451.96,262.885)	(272.474,-421.091)	(-411.422,-250.716)	(-246.368,393.899)	(345.094,289.319)	(376.71,-225.419)	(17.4757,-430.168)	(-262.869,-333.643)
(-403.962,-263.212)	(-264.332,382.656)	(328.272,309.075)	(391.312,-200.282)	(48.2009,-428.415)	(-237.999,-352.525)	(-354.145,-229.788)	(-371.477,-199.187)	(-315.621,-282.187)	(-122.746,-409.804)	(228.476,-369.988)	(442.849,40.0797)	(69.5369,452.025)	(-460.028,109.768)	(-112.855,-478.152)	(496.485,-124.001)	(206.471,491.105)	(-369.026,409.832)	(-558.37,79.8778)	(-566.859,-4.46628)	(-511.842,224.83)	(-126.197,528.119)	(454.321,258.497)	(277.427,-418.028)
(73.9491,451.225)	(-460.851,106.596)	(-101.231,-481.055)	(501.768,-103.423)	(178.674,502.833)	(-396.546,384.958)	(-563.926,40.4572)	(-566.613,-41.1621)	(-523.375,199.09)	(-142.55,524.475)	(451.947,262.91)	(272.864,-420.853)	(-411.029,-251.396)	(-247.246,393.376)	(344.356,290.236)	(377.38,-224.346)	(18.77,-430.138)	(-261.882,-334.449)	(-368.776,-204.368)	(-383.29,-174.15)	(-331.397,-262.728)	(-142.989,-402.754)	(213.826,-378.263)	(443.487,28.9123)
(-559.771,71.6049)	(-566.996,-11.5724)	(-513.896,220.492)	(-128.221,527.696)	(454.566,258.037)	(275.166,-419.436)	(-406.198,-259.556)	(-259.784,385.611)	(332.358,304.484)	(388.182,-206.002)	(41.6233,-428.975)	(-243.23,-348.789)	(-357.296,-224.647)	(-373.92,-194.345)	(-318.618,-278.667)	(-126.2,-408.681)	(226.359,-371.231)	(442.923,38.9908)	(69.0909,452.103)	(-460.573,107.677)	(-108.999,-479.149)	(498.013,-118.399)	(199.71,494.128)	(-375.411,404.355)
(48.825,455.188)	(-42.6039,457.829)	(-181.497,425.92)	(-337.205,323.38)	(-452.495,135.408)	(-466.073,-106.471)	(-354.847,-329.374)	(-157.499,-464.121)	(50.9441,-492.851)	(209.843,-453.522)	(298.239,-404.257)	(320.978,-387.417)	(282.121,-415.05)	(175.501,-466.862)	(0.268018,-494.184)	(-212.463,-440.009)	(-394.257,-278.293)	(-474.634,-42.7295)	(-430.405,191.123)	(-298.333,358.018)	(-142.417,439.561)	(-13.9429,458.964)	(63.3481,453.071)	(84.2679,449.179)
(-317.788,-279.649)	(-110.126,-413.635)	(253.794,-353.831)	(437.138,86.5602)	(6.87827,458.668)	(-473.602,33.1825)	(-24.3211,-492.96)	(513.585,-28.7714)	(116.215,522.826)	(-428.246,351.666)	(-565.469,23.2913)	(-567.009,-25.3469)	(-504.05,240.477)	(-76.9453,535.966)	(483.748,192.564)	(202.213,-456.739)	(-443.534,-183.516)	(-187.11,423.632)	(377.236,243.787)	(351.696,-261.277)	(-13.3426,-429.721)	(-276.157,-322.299)	(-371.179,-199.769)	(-379.894,-181.799)
(-20.4718,-493.232)	(513.185,-33.3073)	(129.804,519.186)	(-412.371,369.029)	(-562.332,54.0251)	(-566.373,8.64095)	(-488.532,268.469)	(-51.0104,538.256)	(489.659,175.489)	(193.171,-460.362)	(-444.24,-181.676)	(-191.584,421.747)	(371.545,252.772)	(360.904,-248.946)	(5.82032,-430.258)	(-259.325,-336.513)	(-359.592,-220.793)	(-368.799,-204.324)	(-300.842,-298.476)	(-86.2644,-419.742)	(272.349,-340.337)	(433.184,106.331)	(-9.27475,458.98)	(-474.485,22.453)
(376.156,245.528)	(352.082,-260.778)	(-14.0457,-429.685)	(-277.604,-321.005)	(-372.572,-197.036)	(-381.565,-178.086)	(-320.959,-275.863)	(-115.547,-412.041)	(248.679,-357.296)	(438.22,80.1638)	(13.3927,458.381)	(-472.983,39.355)	(-29.7389,-492.524)	(513.227,-32.8565)	(118.264,522.301)	(-428.558,351.31)	(-565.708,19.9681)	(-566.914,-31.1896)	(-507.416,233.867)	(-84.752,535.03)	(481.162,199.481)	(208.047,-454.292)	(-441.718,-188.149)	(-190.351,422.272)
(-495.222,256.861)	(-61.9314,537.444)	(487.227,182.748)	(197.073,-458.824)	(-443.899,-182.565)	(-189.832,422.492)	(373.888,249.13)	(357.168,-254.059)	(-2.10874,-430.14)	(-266.401,-330.719)	(-364.559,-212.124)	(-373.59,-195.01)	(-308.061,-290.731)	(-96.3004,-417.351)	(264.647,-346.12)	(434.957,98.029)	(-2.44165,458.917)	(-474.137,27.0365)	(-22.1905,-493.114)	(513.347,-31.5291)	(124.249,520.72)	(-419.023,361.932)	(-563.839,41.2788)	(-566.885,-5.52544)
(469.95,-197.133)	(511.6,-48.0962)	(515.051,-4.24701)	(507.346,-76.4238)	(445.205,-245.005)	(256.288,-430.562)	(-60.1808,-488.956)	(-365.174,-317.295)	(-474.823,17.2794)	(-339.91,320.662)	(-77.9879,453.942)	(161.509,425.652)	(309.774,328.392)	(375.83,246.05)	(390.502,220.787)	(365.291,262.137)	(281.812,353.707)	(109.608,443.094)	(-145.756,438.546)	(-391.614,258.332)	(-471.931,-70.8716)	(-301.658,-381.011)	(24.8298,-494.186)	(317.318,-390.263)
(-231.548,402.348)	(-379.632,274.842)	(-469.139,67.3923)	(-446.71,-175.048)	(-306.689,-376.764)	(-101.295,-481.04)	(95.4098,-487.374)	(234.022,-442.316)	(302.946,-400.932)	(308.34,-397.02)	(251.088,-433.436)	(124.772,-481.491)	(-64.1519,-488.348)	(-273.173,-402.996)	(-429.78,-215.63)	(-474.276,25.2807)	(-401.475,243.512)	(-258.975,386.129)	(-109.049,448.216)	(5.07193,458.731)	(66.0571,452.624)	(70.9645,451.771)	(19.8388,458.006)	(-85.5956,452.742)
(-566.514,-43.5838)	(-487.426,270.327)	(-0.409486,539.132)	(509.62,91.2632)	(87.5389,-488.641)	(-472.726,-64.1832)	(-72.2123,454.766)	(423.006,144.027)	(284.5,-330.653)	(-93.0246,-418.159)	(-319.562,-277.542)	(-388.679,-161.086)	(-388.245,-162.187)	(-317.274,-280.255)	(-87.3493,-419.495)	(290.672,-325.455)	(419.849,153.6)	(-83.9234,453.017)	(-471.085,-77.2409)	(101.185,-486.362)	(507.447,104.539)	(-12.1087,539.35)	(-491.536,263.336)	(-566.379,-46.516)
(-467.719,-97.9933)	(120.914,-482.37)	(504.124,121.633)	(-24.511,539.305)	(-494.007,259.018)	(-566.562,-42.4441)	(-566.924,-30.7097)	(-477.182,286.811)	(22.2827,537.984)	(512.55,68.3104)	(66.2068,-491.429)	(-474.434,-45.6181)	(-57.2284,456.558)	(426.263,133.305)	(278.914,-335.193)	(-96.1267,-417.394)	(-319.097,-278.097)	(-387.011,-165.264)	(-385.197,-169.669)	(-309.762,-288.849)	(-73.2208,-422.471)	(303.404,-314.091)	(413.25,171.602)	(-104.158,449.264)
(-75.003,454.377)	(422.373,146.006)	(285.514,-329.812)	(-92.4803,-418.291)	(-319.677,-277.405)	(-389.004,-160.258)	(-388.818,-160.733)	(-318.686,-278.586)	(-90.0297,-418.874)	(288.206,-327.555)	(421.01,150.162)	(-80.0869,453.624)	(-471.616,-73.3195)	(97.4653,-487.022)	(508.004,101.332)	(-9.80702,539.327)	(-491.087,264.111)	(-566.339,-47.3282)	(-566.402,-46.0522)	(-489.311,267.15)	(-4.71511,539.242)	(508.952,95.5833)	(91.5408,-488.013)	(-472.325,-67.6575)
(-389.014,-160.231)	(-318.607,-278.679)	(-89.2498,-419.057)	(289.339,-326.595)	(420.322,152.209)	(-82.8535,453.189)	(-471.166,-76.6588)	(101.21,-486.357)	(507.316,105.274)	(-13.6364,539.36)	(-492.659,261.384)	(-566.24,-49.2525)	(-566.385,-46.4076)	(-488.701,268.184)	(-2.28472,539.184)	(509.448,92.4006)	(87.9752,-488.574)	(-472.747,-63.9938)	(-71.4931,454.863)	(423.357,142.917)	(283.334,-331.613)	(-94.7467,-417.738)	(-320.813,-276.038)	(-389.43,-159.162)
(-346.341,314.019)	(269.286,363.76)	(413.504,-152.287)	(73.3682,-425.327)	(-239.313,-351.598)	(-367.903,-206.006)	(-392.273,-151.609)	(-359.107,-221.615)	(-209.469,-370.925)	(124.784,-414.246)	(433.474,-86.6465)	(199.291,408.33)	(-404.294,239.04)	(-238.706,-425.489)	(450.421,-235.888)	(285.904,446.342)	(-333.175,437.673)	(-560.526,66.8083)	(-563.932,-78.4682)	(-552.454,108.858)	(-268.153,477.526)	(360.182,385.053)	(390.683,-321.031)	(-320.844,-364.166)
(-563.124,-85.72)	(-551.97,110.931)	(-258.826,482.275)	(371.693,373.283)	(377.301,-335.86)	(-336.241,-349.272)	(-331.311,329.151)	(284.928,351.09)	(406.547,-169.038)	(57.939,-427.398)	(-249.455,-344.184)	(-372.171,-197.827)	(-394.169,-146.31)	(-360.035,-220.04)	(-207.637,-372)	(130.713,-412.54)	(435.568,-76.6256)	(186.552,414.641)	(-413.48,223.642)	(-220.354,-435.863)	(461.264,-215.391)	(266.18,459.175)	(-350.222,425.023)	(-562.681,51.2855)
(-414.765,221.377)	(-217.448,-437.411)	(462.974,-211.94)	(262.64,461.349)	(-353.405,422.546)	(-563.084,47.9704)	(-562.877,-87.7889)	(-552.089,110.423)	(-257.95,482.709)	(373.176,371.711)	(375.271,-338.009)	(-338.625,-346.844)	(-328.725,331.619)	(287.619,348.791)	(405.189,-172.095)	(54.9257,-427.736)	(-251.545,-342.598)	(-373.134,-195.921)	(-394.69,-144.815)	(-360.526,-219.2)	(-207.91,-371.841)	(131.081,-412.431)	(435.783,-75.5313)	(184.868,415.438)
(-395.314,-142.998)	(-361.749,-217.087)	(-210.397,-370.377)	(127.97,-413.341)	(435.103,-78.9544)	(188.121,413.89)	(-413.014,224.455)	(-220.319,-435.882)	(461.792,-214.334)	(264.114,460.448)	(-353.079,422.801)	(-563.219,46.8268)	(-562.549,-90.4336)	(-552.936,106.759)	(-261.749,480.811)	(370.304,374.741)	(377.825,-335.3)	(-336.481,-349.028)	(-330.393,330.031)	(286.466,349.781)	(405.494,-171.414)	(54.9319,-427.736)	(-252.093,-342.179)	(-373.731,-194.726)
(-349.634,-236.874)	(-390.331,-156.814)	(-371.173,-199.779)	(-255.02,-339.917)	(41.6353,-428.974)	(395.56,-192.178)	(310.41,327.765)	(-299.192,357.333)	(-369.243,-312.308)	(338.361,-373.134)	(406.991,331.975)	(-214.228,502.024)	(-542.635,145.583)	(-564.807,-69.4327)	(-563.374,45.4866)	(-370.189,408.847)	(231.529,478.887)	(480.696,-171.503)	(-174.22,-457.627)	(-436.057,178.685)	(143.164,432.614)	(441.704,-35.2736)	(164.121,-401.169)	(-183.091,-385.26)
(-173.472,-457.933)	(-439.733,170.04)	(127.644,437.814)	(443.351,-13.515)	(187.981,-391.12)	(-156.993,-397.197)	(-332.185,-261.693)	(-378.303,-185.245)	(-356.342,-226.221)	(-231.832,-356.779)	(67.376,-426.199)	(405.037,-172.434)	(298.391,339.213)	(-306.835,351.089)	(-368.224,-313.57)	(332.182,-378.36)	(418.219,316.818)	(-186.422,512.027)	(-530.357,181.578)	(-566.977,-27.792)	(-557.599,84.1367)	(-345.904,428.325)	(249.454,469.119)	(477.253,-180.15)
(310.432,327.744)	(-298.929,357.543)	(-369.66,-311.789)	(337.601,-373.786)	(407.788,330.935)	(-212.799,502.58)	(-542.172,147.102)	(-564.931,-68.0253)	(-563.257,46.499)	(-369.802,409.175)	(231.529,478.887)	(480.852,-171.101)	(-173.516,-457.914)	(-436.453,177.777)	(142.091,432.994)	(441.824,-34.0635)	(165.274,-400.722)	(-182.009,-385.797)	(-349.012,-237.825)	(-389.965,-157.774)	(-370.769,-200.563)	(-254.465,-340.349)	(42.1252,-428.936)	(395.672,-191.958)
(-533.657,172.651)	(-566.464,-44.7087)	(-561.16,62.5553)	(-364.274,413.801)	(230.168,479.593)	(483.952,-162.874)	(-160.283,-463.088)	(-443.277,161.222)	(122.943,439.268)	(443.381,-12.9181)	(184.902,-392.513)	(-163.403,-394.46)	(-338.217,-253.533)	(-383.578,-173.483)	(-364,-213.124)	(-245.674,-347.002)	(49.3406,-428.307)	(396.999,-189.335)	(311.753,326.432)	(-293.342,361.934)	(-377.453,-301.815)	(323.552,-385.383)	(421.465,312.215)	(-187.828,511.561)
(-86.1847,452.644)	(175.595,419.68)	(335.175,301.245)	(402.746,196.265)	(419.746,153.898)	(406.876,187.048)	(347.77,285.955)	(201.529,407.17)	(-49.8603,457.257)	(-332.728,327.781)	(-475.312,7.40752)	(-344.895,-340.295)	(-9.63786,-493.838)	(313.474,-393.195)	(480.482,-172.054)	(515.365,10.0291)	(511.188,80.0029)	(515.263,25.399)	(490.188,-144.853)	(343.737,-368.444)	(35.7578,-493.796)	(-310.484,-373.483)	(-474.848,-39.3049)	(-362.032,296.634)
(-262.406,383.916)	(-461.244,105.052)	(-406.25,-259.469)	(-105.751,-479.962)	(241.854,-438.344)	(453.66,-229.997)	(513.825,-25.8036)	(511.603,76.6766)	(513.775,55.0033)	(505.191,-87.7436)	(400.3,-309.608)	(130.646,-480.092)	(-227.357,-432.027)	(-458.551,-137.948)	(-414.822,221.275)	(-162.868,432.912)	(116.716,441.109)	(305.156,332.873)	(392.617,216.809)	(419.266,155.29)	(414.439,168.527)	(371.482,252.87)	(252.694,376.006)	(26.7902,457.499)
(-266.425,-330.699)	(16.6044,-430.185)	(378.346,-222.786)	(340.458,294.998)	(-256.263,387.847)	(-403.306,-264.271)	(288.965,-410.577)	(440.872,282.265)	(-165.428,518.478)	(-531.544,178.418)	(-565.677,-58.439)	(-564.856,30.8312)	(-397.341,384.188)	(184.759,500.423)	(498.786,-115.468)	(-117.011,-477.041)	(-455.895,124.49)	(93.0323,447.247)	(443.928,9.50569)	(197.358,-386.702)	(-158.741,-396.463)	(-340.175,-250.794)	(-387.989,-162.831)	(-373.021,-196.146)
(279.903,-416.466)	(450.903,264.819)	(-137.345,525.692)	(-518.098,211.3)	(-567.041,-20.9666)	(-560.888,64.4067)	(-378.606,401.55)	(198.726,494.559)	(497.556,-120.103)	(-112.829,-478.159)	(-459.133,113.117)	(75.7169,450.892)	(443.36,31.5806)	(219.653,-375.061)	(-133.513,-406.196)	(-323.325,-272.978)	(-376.916,-188.185)	(-360.382,-219.446)	(-247.287,-345.808)	(37.8574,-429.251)	(387.047,-208.029)	(332.744,304.044)	(-260.885,384.903)	(-404.423,-262.465)
(443.921,11.6676)	(198.155,-386.314)	(-159.053,-396.331)	(-341.038,-249.572)	(-388.933,-160.439)	(-374.602,-192.965)	(-269.801,-327.843)	(11.4461,-430.254)	(375.305,-227.649)	(344.329,290.27)	(-250.974,391.125)	(-406.435,-259.164)	(284.541,-413.487)	(442.927,278.816)	(-163.443,519.041)	(-531.709,177.975)	(-565.447,-61.632)	(-565.312,25.3533)	(-402.238,379.376)	(178.04,503.079)	(500.457,-108.873)	(-111.312,-478.555)	(-457.225,119.947)	(89.6577,448.012)
(-389.241,391.893)	(193.121,496.968)	(497.153,-121.583)	(-120.409,-476.103)	(-455.637,125.353)	(91.6367,447.567)	(443.912,12.9481)	(201.961,-384.432)	(-152.725,-398.952)	(-335.73,-256.947)	(-384.814,-170.58)	(-368.96,-204.021)	(-259.432,-336.428)	(25.4913,-429.922)	(382.673,-215.611)	(335.648,300.695)	(-261.374,384.587)	(-401.116,-267.763)	(290.277,-409.701)	(441.678,280.92)	(-160.491,519.862)	(-528.484,186.447)	(-566.34,-47.3136)	(-563.672,42.8211)
(305.802,332.254)	(207.933,403.762)	(29.1056,457.307)	(-210.436,413.184)	(-419.024,213.654)	(-467.063,-101.475)	(-297.109,-384.752)	(3.40881,-494.252)	(277.173,-418.187)	(434.86,-261.899)	(492.146,-138.704)	(501.041,-106.475)	(478.814,-176.286)	(389.812,-322.033)	(185.422,-463.306)	(-114.905,-477.609)	(-384.188,-292.741)	(-474.446,22.9992)	(-352.52,307.38)	(-117.238,446.337)	(106.08,444.033)	(253.687,375.306)	(325.037,312.622)	(340.082,295.45)
(337.415,298.623)	(339.66,295.955)	(291.039,345.817)	(173.128,420.766)	(-26.7457,458.678)	(-271.515,377.833)	(-451.482,138.491)	(-442.347,-186.56)	(-222.653,-434.62)	(87.1427,-488.702)	(334.484,-376.433)	(460.11,-217.684)	(499.112,-114.208)	(500.369,-109.229)	(466.599,-204.4)	(351.593,-361.346)	(115.122,-483.628)	(-194.463,-448.799)	(-429.57,-216.074)	(-460.193,109.138)	(-293.556,361.769)	(-49.2709,457.308)	(157.637,427.197)	(283.189,352.557)
(-408.076,81.9598)	(-349.725,220.647)	(-349.341,221.232)	(-407.628,83.976)	(-367.941,-205.934)	(-7.35998,-429.981)	(427.959,-108.844)	(105.942,444.069)	(-474.761,18.2921)	(122.998,-481.899)	(455.296,256.655)	(-308.813,454.075)	(-545.341,-174.897)	(-305.688,-501.319)	(-304.018,-502.417)	(-543.822,-180.16)	(-315.234,449.933)	(451.231,264.22)	(131.35,-479.919)	(-475.192,10.2546)	(99.024,445.821)	(429.528,-103.007)	(-2.58622,-430.128)	(-366.297,-208.975)
(427.959,-108.844)	(105.958,444.065)	(-474.759,18.3273)	(122.945,-481.911)	(455.33,256.59)	(-308.738,454.122)	(-545.367,-174.805)	(-305.761,-501.27)	(-304.072,-502.382)	(-543.831,-180.131)	(-315.236,449.932)	(451.217,264.246)	(131.397,-479.908)	(-475.195,10.1936)	(98.9575,445.838)	(429.546,-102.938)	(-2.51436,-430.13)	(-366.263,-209.036)	(-408.09,81.8966)	(-349.757,220.599)	(-349.369,221.19)	(-407.637,83.9372)	(-367.928,-205.959)	(-7.34527,-429.981)
(137.308,-478.414)	(-475.462,3.07465)	(91.5533,447.586)	(431.423,-95.4873)	(4.93073,-430.252)	(-362.876,-215.116)	(-409.388,75.7656)	(-352.687,216.068)	(-351.748,217.535)	(-408.322,80.8342)	(-367.051,-207.587)	(-6.9654,-429.995)	(427.631,-110.026)	(108.816,443.307)	(-474.438,23.0998)	(116.472,-483.341)	(459.15,249.195)	(-300.649,459.16)	(-547.934,-165.443)	(-312.67,-496.638)	(-308.544,-499.421)	(-544.298,-178.53)	(-316.699,448.971)	(449.108,268.057)
(-545.272,-175.14)	(-303.113,-503.009)	(-299.381,-505.424)	(-541.835,-186.776)	(-321.161,445.998)	(448.078,269.892)	(136.608,-478.595)	(-475.362,6.08331)	(96.2151,446.5)	(429.938,-101.424)	(-2.14368,-430.139)	(-366.619,-208.383)	(-407.706,83.6271)	(-348.263,222.861)	(-347.401,224.151)	(-406.674,88.1206)	(-370.223,-201.615)	(-12.7358,-429.751)	(426.405,-114.337)	(111.564,442.56)	(-474.378,23.9274)	(118.036,-483.004)	(457.14,253.122)	(-306.942,455.257)
(-411.417,-80.3767)	(-189.189,-382.157)	(303.649,-313.863)	(346.088,288.077)	(-344.371,316.082)	(-224.817,-433.435)	(503.333,-96.5439)	(8.13541,538.812)	(-559.194,75.1009)	(-396.276,-427.618)	(-260.961,-528.082)	(-453.859,-360.969)	(-513.594,221.134)	(191.211,497.772)	(424.479,-277.493)	(-370.538,-310.692)	(-203.018,416.675)	(418.826,156.553)	(202.358,-384.233)	(-267.404,-329.877)	(-417.679,-17.2934)	(-370.797,184.711)	(-339.655,235.3)	(-384.419,155.897)
(504.316,-91.9854)	(5.58243,538.922)	(-559.135,75.4489)	(-398.936,-424.955)	(-266.983,-524.786)	(-458.997,-353.914)	(-509.683,229.291)	(198.748,494.55)	(420.612,-282.998)	(-373.653,-306.746)	(-200.012,418.044)	(419.369,154.991)	(202.253,-384.286)	(-266.415,-330.707)	(-417.612,-19.8598)	(-372.495,181.414)	(-342.383,231.462)	(-386.567,150.765)	(-410.284,-86.5294)	(-183.158,-385.226)	(308.782,-309.013)	(341.623,293.588)	(-349.034,311.157)	(-219.526,-436.307)
(202.312,-384.256)	(-267.515,-329.783)	(-417.684,-17.0647)	(-370.658,184.978)	(-339.443,235.595)	(-384.256,156.277)	(-411.495,-79.932)	(-189.611,-381.938)	(303.294,-314.193)	(346.383,287.707)	(-344.068,316.397)	(-225.142,-433.256)	(503.276,-96.8007)	(8.24122,538.807)	(-559.211,75.002)	(-396.042,-427.851)	(-260.497,-528.332)	(-453.485,-361.474)	(-513.858,220.571)	(190.712,497.981)	(424.72,-277.146)	(-370.354,-310.922)	(-203.173,416.603)	(418.808,156.604)
(-515.79,216.402)	(187.677,499.236)	(425.801,-275.575)	(-369.956,-311.42)	(-202.751,416.797)	(419.267,155.288)	(200.377,-385.221)	(-269.638,-327.982)	(-417.745,-13.7936)	(-368.964,188.192)	(-337.164,238.725)	(-382.67,159.937)	(-412.164,-76.0099)	(-193.002,-380.154)	(300.696,-316.583)	(348.275,285.312)	(-342.426,318.095)	(-226.385,-432.568)	(503.236,-96.9832)	(6.8997,538.867)	(-559.709,71.9846)	(-392.744,-431.102)	(-255.596,-530.943)	(-450.193,-365.87)
(-415.784,219.56)	(-399.648,246.351)	(-396.128,251.698)	(-406.295,235.798)	(-427.022,198.14)	(-451.534,138.335)	(-470.588,58.1918)	(-474.991,-36.7602)	(-458.785,-137.095)	(-421.87,-231.616)	(-370.603,-310.61)	(-315.682,-368.876)	(-268.804,-406.081)	(-239.461,-425.039)	(-233.262,-428.676)	(-251.319,-417.735)	(-290.324,-390.163)	(-342.565,-342.758)	(-397.171,-273.891)	(-442.473,-186.24)	(-469.544,-87.4617)	(-475.132,11.5468)	(-462.454,100.149)	(-439.477,170.659)
(-88.5554,534.532)	(-127.233,527.903)	(53.8511,534.785)	(377.953,366.561)	(501.209,-105.778)	(103.466,-485.942)	(-409.959,-253.236)	(-370.23,286.815)	(96.1397,446.518)	(414.975,167.119)	(405.534,-171.324)	(251.307,-355.529)	(131.411,-412.333)	(112.229,-417.56)	(200.182,-385.318)	(356.521,-254.928)	(442.982,38.1021)	(245.349,381.067)	(-224.961,405.876)	(-473.256,-59.2051)	(-104.819,-480.191)	(419.573,-284.452)	(468.667,229.384)	(161.554,509.16)
(102.835,526.04)	(-32.5917,539.123)	(41.0733,536.306)	(292.593,441.701)	(510.209,87.2423)	(326.982,-382.63)	(-210.282,-441.123)	(-474.257,25.5184)	(-175.113,428.419)	(265.213,366.875)	(442.643,42.9004)	(374.784,-228.468)	(249.539,-356.721)	(186.843,-391.639)	(221.215,-374.183)	(335.432,-281.058)	(439.509,-53.3772)	(352.986,279.2)	(-30.8075,458.513)	(-433.302,184.869)	(-348.17,-336.774)	(179.206,-465.562)	(509.466,-63.6402)	(378.787,365.648)
(-231.454,402.399)	(-470.675,57.6001)	(-320.089,-364.863)	(114.945,-483.665)	(452.031,-232.983)	(506.046,112.123)	(410.047,327.96)	(350.958,393.976)	(400.727,339.96)	(499.95,139.735)	(468.99,-199.246)	(156.785,-472.94)	(-285.747,-393.703)	(-474.98,14.5344)	(-265.055,382.18)	(105.218,444.258)	(361.173,268.036)	(442.079,49.6301)	(431.416,-95.5167)	(416.117,-145.445)	(429.196,-104.267)	(443.344,31.9008)	(375.599,246.42)	(137.111,434.716)
